Hash,File,Key,Value
e29b7001eb5c2cc5e461e455d1b2bff2cc29602cb96e89874277fa44bcdb7630,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Animation,Animație
c148b112abb23dc1e24888a039d310ed05267f691e9cf9e3a7bfdeafb13071d2,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Education,Educație
2e4b8e8f1034bd282fd9e7a628e0dff894071905d0b8aa293fb7b66bbfe59e2f,Portal\Category\Portal.Category.RO.xaml,Portal.Category.FilmandTV,Film și TV
3190c001c9e53b174acf47edcd9bad0da0900c54cd7707ee06d35d567946067c,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Halloween,Halloween
04ebdb07b9268a8655c6a164db8aff438ba735bb3e84ff9a5709a0ecace7b873,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Landscape,Peisaj
17b4d10e35d4d5a460f1b9940efbee3fcf088c82890a4d173dd9f2a49a6af8a8,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Lifestyle,Stil de Viață
220d7eb8c0bd8adb750e5497cf003ef89cde4bb98e631b0460e29b4a088d7e1e,Portal\Category\Portal.Category.RO.xaml,Portal.Category.ComicBooks,Benzi desenate
11f91aef71590391f6436696ccd7d45e206732c4ea67636a346b924aae06d07c,Portal\Category\Portal.Category.RO.xaml,Portal.Category.DigitalArt,Artă Digitală
7c3a0e127f38b4376bd43d11b1158c8e605c7bc8664dddd603037868ea6ec697,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Minimalist,Minimalist
c70b76336f1a9938b529742083ffa025ac7a04980c5eb04db343d094357620b8,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Technology,Tehnologie
9b3beec79ec39cf1af4ca8db514feaee4579b33d88ef4e5a1a472766a0db57f2,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Nightscapes,Peisaje de Noapte
2e698e8f5227a5cc47254d3e229dcb69905f1adebf5e348186dc8c504fe23fbc,Portal\Category\Portal.Category.RO.xaml,Portal.Category.Superheroes,Supereroi
221840724f388d4d09a0a6bad0e8a48fa52a41846f4a3b36dcc769b13d1df6f6,Portal\Category\Portal.Category.RO.xaml,Portal.Category.BlackandWhite,Alb și Negru
29a16bde591c4223b4ede48097e07e49ce966c5da6caab224af86fd0e63e5de9,Portal\Category\Portal.Category.RO.xaml,Portal.Category.FoodandDrinks,Mâncare și Băuturi
11cda28cf46ed0e7f302b2997389709baac2edca34605ee37ecdb4f8dd9d51b3,Portal\Category\Portal.Category.RO.xaml,Portal.Category.ArtandAbstract,Artă și Abstract
d81fb8be431d6c5e196855c7c0b9d0631032fc1368ed8c8ebf063e775b93db70,Portal\Category\Portal.Category.RO.xaml,Portal.Category.CloudsandSkies,Norii și Cerul
efb56c48163ad73c7ee8a586d3441227742890ff29e1491656d578c2fd2db39d,Portal\Category\Portal.Category.RO.xaml,Portal.Category.KidsandCartoon,Copii și Desene Animate
3897a7a9b65d20ca01a3065280e5659044336214807d566067f16793bc74b2ef,Portal\Category\Portal.Category.RO.xaml,Portal.Category.ScienceFiction,Științifico-Fantastic
b46c68a98d7040a687af8f77fcc05501f6bed2b88094af526ef4531f7ff0ea50,Portal\Category\Portal.Category.RO.xaml,Portal.Category.CitiesandPlaces,Orașe și Locuri
29b12cf98164fa47e5ed4f301b8b0dddbe0045fc8cfaf6c344af9065fb44c266,Portal\Category\Portal.Category.RO.xaml,Portal.Category.CartoonandComics,Desene animate și Benzi Desenate
3cc9eb79f3b2de76fe73b25592ddb22ca34392bb026362ca5b5beea46ed3a5fc,Portal\Category\Portal.Category.RO.xaml,Portal.Category.EnchantedForests,Păduri Fermecate
6e55d9783b6f863b8c5bef2068849a8f0b8833ab16b78890c51e6884f0fc3ffb,Portal\Category\Portal.Category.RO.xaml,Portal.Category.ColorfulGradients,Gradienți Colorați
6cf9de4d914edb28a879f407eaefe5804536273f9406bf88214d44d6e649116a,Portal\Category\Portal.Category.RO.xaml,Portal.Category.GeometricPatterns,Modele Geometrice
d9a891c84edecfee29b764591b492f329bdf4c3e212890c3fe2954d312893dc9,Portal\Category\Portal.Category.RO.xaml,Portal.Category.InspirationalQuotes,Citate Inspirante
242d0229e991c83f54d3df4131b12e87dfab7a047e53c2a8adfeada037b70655,Portal\Category\Portal.Category.RO.xaml,Portal.Category.PatternsandTextures,Modele și Texturi
078938d53b0203a1fb98baa5f798a9f4ec971d0eb76372df05ae83a152fa949b,Portal\Category\Portal.Category.RO.xaml,Portal.Category.UnderwaterandMarine,Subacvatic și Marin
4d04d3dbe1ffe36edc4eced34dbf968f4f86f38bac3cefc4505ea12103a1cc12,Portal\Category\Portal.Category.RO.xaml,Portal.Category.ArtificialIntelligence,Inteligența Artificială
272a769d7c15dea95b89f9027d7de86a3f3a6077344d5cef077ce33351f09bcd,Portal\Category\Portal.Category.RO.xaml,Portal.Category.ArchitectureandBuildings,Arhitectură și Clădiri
7628aa0d0e8168b822020de8d26ffceb3a4d677a37520a34ef51c754bab55690,Portal\Controls\Portal.Controls.RO.xaml,Base64,ICAgIDxSZXNvdXJjZURpY3Rpb25hcnkuTWVyZ2VkRGljdGlvbmFyaWVzPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iVHJheUljb24vUG9ydGFsLlRyYXlJY29uLlJPLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJPdGhlckhlbHAvUG9ydGFsLk90aGVySGVscC5STy54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iVGhlbWVFZGl0L1BvcnRhbC5UaGVtZUVkaXQuUk8ueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlN0b3JlQ2FyZC9Qb3J0YWwuU3RvcmVDYXJkLlJPLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJPdGhlckFib3V0L1BvcnRhbC5PdGhlckFib3V0LlJPLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJQYWdpbmF0aW9uL1BvcnRhbC5QYWdpbmF0aW9uLlJPLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJUaGVtZVNoYXJlL1BvcnRhbC5UaGVtZVNoYXJlLlJPLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJMaWJyYXJ5Q2FyZC9Qb3J0YWwuTGlicmFyeUNhcmQuUk8ueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlRoZW1lRGVsZXRlL1BvcnRhbC5UaGVtZURlbGV0ZS5STy54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iVGhlbWVSZXZpZXcvUG9ydGFsLlRoZW1lUmV2aWV3LlJPLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJUaGVtZUltcG9ydC9Qb3J0YWwuVGhlbWVJbXBvcnQuUk8ueGFtbCIgLz4NCiAgICAgICAgPFJlc291cmNlRGljdGlvbmFyeSBTb3VyY2U9IlRoZW1lQ3JlYXRlL1BvcnRhbC5UaGVtZUNyZWF0ZS5STy54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iVGhlbWVSZXBvcnQvUG9ydGFsLlRoZW1lUmVwb3J0LlJPLnhhbWwiIC8+DQogICAgICAgIDxSZXNvdXJjZURpY3Rpb25hcnkgU291cmNlPSJFeHBhbmRlckNhcmQvUG9ydGFsLkV4cGFuZGVyQ2FyZC5STy54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iV2FsbHBhcGVyQ3ljbGluZy9Qb3J0YWwuV2FsbHBhcGVyQ3ljbGluZy5STy54YW1sIiAvPg0KICAgICAgICA8UmVzb3VyY2VEaWN0aW9uYXJ5IFNvdXJjZT0iRGlzcGxheVByZWZlcmVuY2VzL1BvcnRhbC5EaXNwbGF5UHJlZmVyZW5jZXMuUk8ueGFtbCIgLz4NCiAgICA8L1Jlc291cmNlRGljdGlvbmFyeS5NZXJnZWREaWN0aW9uYXJpZXM+
4067933659fc48c949381f6b06fbf938b4b19d3704c1b706f25e8dc8f1d685b8,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.Stretch.Fill,Umple
f795fa6213759349542f42605155ab666f708009dd32d501310781b730867d83,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.Stretch.None,Niciunul
01dc236ca56563591475e4cb8099e85f64ea05c3c0ee811210f936ba9f668a9d,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.Stretch.Uniform,Uniform
c9421753721fbe1af11afda955568f7a079d7740b970bce7c8ca029c787d3bf3,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.Stretch.UniformToFill,Uniform pentru a umple
b433f85870494720949b8cb2a4b9277f8552ee4173a6235d7d6bb80609eba81b,Portal\Enum\Portal.Enum.RO.xaml,,
d13bebd6bcbe78cdd56ee7de80d777f58aa8b5e8b6c9afb847e1701dd33c676d,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.SortModeType.Name,Nume
2f57e9ba33f8dd9a0f7badf42a560f728536308ea40453a5441eff928ae511c6,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.SortModeType.None,Niciunul
40e2d86e69d3c2fbb5a9abb7fef50234260e29d0545ec2dd159f576e0879e6ab,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.SortModeType.Creation,Creare
141a36ffba09112b763aa4afdc1ba451a1f4108f53a739ec9c1755bb7ad0a540,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.SortModeType.Modification,Modificare
eb73d4e344ef048fddea305d02b12a0d31cf14125b244ce1806d15e0f2306afe,Portal\Enum\Portal.Enum.RO.xaml,,
f40c74143f1a3eb77b85ef58e170aadfe9072238afb8c4bd38d93addb1af3d9a,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.InputType.Close,Închis
d433d869d7397c96cdd51ab4e8c9a6bd08462cf6335fa12b65efd626d1a13b7e,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.InputType.OnlyMouse,Doar Mouse
0c0463d8b8f6668c4a751635cb64372ecf91256d516bd56f0e977c462fc885c1,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.InputType.OnlyKeyboard,Doar Tastatură
4fec1b986675cf6490c0504fae46e12cbf2eee48ee84653f2e6f5996f00ea9df,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.InputType.MouseKeyboard,Mouse și Tastatură
6f3b5ebe1089805051fc028182a97fb713f8d5b9dee329e15cadae9058b0f499,Portal\Enum\Portal.Enum.RO.xaml,,
485f9a760c4431c2235faa08f9f14b335c4647b0f050f0e109df2572a188c9b3,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.StretchType.Fill,Umple
67b7d27a623a6e2099e080dd082286b8eed6d2e7b8ebde99e10283b6203c0861,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.StretchType.None,Niciunul
3dc75703f988d5bab96936ef18b88413454c327ac4a78c12429aafef8c5e2207,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.StretchType.Uniform,Uniform
883cfde2c9e4a764428474b6ac6f83e20a93f3b4eca3bb494bf33fafa13c7c09,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.StretchType.UniformToFill,Uniform pentru a umple
c7999a13b5c8b68600aae9e693b65763d3d371541176cd310d33ed3e4da40ec4,Portal\Enum\Portal.Enum.RO.xaml,,
d2af8d00c179cef233c3a338fd91781720e8e59bb1fd69678091409d109af899,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ReportThemeType.Spam,Spam
ad3312a7c2d9aff06c207725ac1fa4740bd1411b96ab2f5e7637281cbfb5e09a,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ReportThemeType.Other,Altul
83ab8ad05a55f2fca3f243fe366591df9e630243b9e7f0c107c64dbad2c45b27,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ReportThemeType.Nudity,Nuditate
f42f61219fd450ac791d82a683c5d246f0b41536afa1312379d8bd8ae7557f55,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ReportThemeType.Harmful,Dăunător
252b2ccf1d485672adfdf08835107f03677f8a639752fd3f0bfbfaecf2199433,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ReportThemeType.Violence,Violență
40e148365991942a72f2b575bb3a47e0cf2e48158387b6899a64c3f3df7ad9bf,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ReportThemeType.Malicious,Răuvoitor
602cfef62a218e97b9dc473b5396b3da2119d717fa21bb164b2136d03c968125,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ReportThemeType.CopyrightViolation,Încălcarea Drepturilor de Autor
6e05df32290594a784d9b03ba7b4fbe60589368ca54dcab28ca25f7f982479c4,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ReportThemeType.MisleadingInformation,Informații Înșelătoare
dc7a9e33bf5cc7f1d553bab0b6e510d397b2e051235551fe3d4b30cbbc4de369,Portal\Enum\Portal.Enum.RO.xaml,,
8d8efb7b2a61c1097efb5bbac631459898d3bafc2d738ef2ad78ceba8904c54a,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CommunicationType.Pipe,Pipe
6c3960d3401eed6b0f7df60ae2fb8ffd2c07654efdcf88d26f2e9635bbb8d059,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CommunicationType.Signal,Signal
f8ca7e9724e9a7314feca71d82718c8858158a3d70c9dd146b71bd1493ee4822,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CommunicationType.Transmission,Transmission
a789f5f291b783e69ce1f51748c70160a9cbe69b7f72532182f8ab1d8dbd7dc9,Portal\Enum\Portal.Enum.RO.xaml,,
f949a8c0ade88c770625aa6207b10ec40b3b14836341aa4dbb15575ee0ab8964,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.PerformanceType.Close,Închide
6ce172b14b43d95bceff56a0458333947c8b9ea8040825204ad4e9a90c5b5101,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.PerformanceType.Pause,Pauză
40108d41dc129dc5ba32a2bac559d701b917e2f363a7b558b22e2ba97672d0ee,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.PerformanceType.Resume,Reia
ed05fc9db330d0c1d94bc73ae107db27f2ea48a60b460b9411dc141e44a4ba8e,Portal\Enum\Portal.Enum.RO.xaml,,
9e99d61910ed0e8d70ee103037738f9a9a31eb998902cbd75fce5e6e58b8cc54,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.WindowBackdropType.Auto,Automat
fcf7a5c3493637b3005bfd29584ce2f557d7d53ca396f1ecb1e2d059e73e1a71,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.WindowBackdropType.Mica,Mica
c96cde184fbbc7b3f3103b9c6f736a1fdddd72e06a95fbda8bfa18a13c088a34,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.WindowBackdropType.None,Niciunul
b56397a491cffac8aac16866d584d488501899bff94928b321d9c1a9564a45a0,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.WindowBackdropType.Tabbed,Tab-uri
08a05a7fbc25fa076de5b66647afd78d6ed11f8629e6d1b96b53c827b9b1dea2,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.WindowBackdropType.Acrylic,Acrilic
b9cfc0cf0b90a2befb6db9df4512d41fed82a8a8369b72370589c32f0b232d97,Portal\Enum\Portal.Enum.RO.xaml,,
22fb68562c4aecf2fe61f5b4949e7a4bd01b361c0025c27c6e55494915ea8d87,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.InputModuleType.Native,Native
328824b55c750e5d742f26e501ebb853041b0d8c88ab3852a1970f15c29d4036,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.InputModuleType.RawInput,RawInput
6a243817f92d020c89d943acf94820df60851d4b51ab63fe47c54fb1e59444de,Portal\Enum\Portal.Enum.RO.xaml,,
7825ca959721e401cb1ebc8f1c583d897f6452d6d70245d18bdce7f3e9ea9675,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.StoreServerType.GitHub,GitHub
11082229db28cebc73c294091536e312c9c9c5ebd9a60e9b4f70296f448e3c0b,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.StoreServerType.Soferity,Soferity
b19a5468202031ad7df83491b0bd8f1e53d79b9d694145c8699847183daea51b,Portal\Enum\Portal.Enum.RO.xaml,,
e192d2a77701a718212fa313df665f2fa7b9b93d7093316a1298dbf5e92c309f,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateAutoType.Visible,Vizibil
5e2b03edb74d47f9c1fbc31f296c6fbfbd7c4897c8e1a50ddf81ab7cf71adb61,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateAutoType.SemiSilent,Uneori Vizibil
67650253ea127493d8a0c7dbda9beaf35f45389dcf46d4540649022168dc3167,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateAutoType.UpdateSilent,Actualizare Invizibilă
85c6584e357b7a4f86388ad91dcaa00bbab61eab155532868c0dcfca5595f93c,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateAutoType.CompleteSilent,Complet Invizibil
b3623eb92606d1dbcfa7714d753bfc31a4cf05ed9048281f1de385dbc2f9d335,Portal\Enum\Portal.Enum.RO.xaml,,
4666dbee947e3296b0b959e84ea096613bf1a2b1ddda5af7203a77c073fe5f92,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateModuleType.Native,Native
98bc3608bc66efb3458a7f65d515adabe84269cc3e0dc50b330f7fb0c2a0fa39,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateModuleType.Downloader,Downloader
aa961be3781133b7e68861fd1110714455597c7dacce9ffcd32bd01075bcd476,Portal\Enum\Portal.Enum.RO.xaml,,
91ef8e6e26613047688793cc6f2639b6c67313d7f51c7dba39e124229dd99e02,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateServerType.GitHub,GitHub
9e95a6f6f7c5af169e7693db12bb75deba7ca6f467892f1846f5b920afe3affe,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateServerType.Soferity,Soferity
92b75349cb606cb8a50dba0a27159e7c2921d2354514f67275ff4e8a5e4fa2b5,Portal\Enum\Portal.Enum.RO.xaml,,
f33618a3f25df33c46194821abdfbffdb0624825014cc438a459c9e52e959d4a,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.PausePerformanceType.Heavy,Greu
f1f88aa0768ebd4b0793d4e6c63f8ef65968a845f957a7588ace8fb4a2e196fb,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.PausePerformanceType.Light,Ușor
dc8f9759e8079eb162edaa37afda4e112da0f05841f6505dc179307f79bca901,Portal\Enum\Portal.Enum.RO.xaml,,
6afbb6e0a88fcdb9d3859e931a8a04baaaf21c6cadfbeabb3231ad79a439a599,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.SortKindType.Ascending,Crescător [A-Z]
0698ea669a85b9ebe3cb29038133ba353b5d6bce79dfc609448b4e18b482f9fc,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.SortKindType.Descending,Descrescător [Z-A]
366bc6bae8f6a87e4757cf26a2dd8474b3bbc600442d2e0789e53be2c1241b53,Portal\Enum\Portal.Enum.RO.xaml,,
3c782c8c0b4098e82e67bf63f5c893beb5f8d6c3f55f0a0639b1ea1a2a7cf25d,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ExpandScreenType.Default,Implicit
8344fded7ea8e8404df965843016dd05f813b5108864922a39943f38b0be0364,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ExpandScreenType.Advanced,Avansat
dab944dd9213d4205f24f7796bb3d8dfa3cc87673604799f0fff7f2ced0be9ec,Portal\Enum\Portal.Enum.RO.xaml,,
08d04cd7c98e2be973567adc3a28630fd1837a4dee96a95cc9a13d2f5e04782f,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.TransitionCycleType.Random,Aleator
9e90e740a5e45b9e47ffd5c53cd9bbd013a9f7f079edcc0947150500e09ff385,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.TransitionCycleType.Sequential,Secvențial
4e8a15fea54721fdc87430c062282ee8539f5a4f1bba1bbbbf42d7957233bad8,Portal\Enum\Portal.Enum.RO.xaml,,
ffc75bfe1e2a3859acb0368fb709c5e427a0d5f5d75596937317558038b80a2f,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ScreenType.WorkingArea,Zona de lucru
544fd57b23b5d9be611023df66b720d96b28398ddf8efce46fb36f7ef57d9192,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.ScreenType.DisplayBound,Limita afișării
c695c795e907ecfe562938b3fca7f4c7255723557a461a07b62b5eb2bcee03ba,Portal\Enum\Portal.Enum.RO.xaml,,
9cc62fac0bfd9fc733e6d67be267c81c35d0ad5f1a0234f065e1f2a5db41ce67,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateChannelType.Release,Implicit
17b7ed275647636cde5a29b064db969a9b46137c6ac9c06d79757d1b2cab6037,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateChannelType.PreRelease,Dezvoltator
a99fbcb0b5b0e8af8bdbd81134a8a73f027aeff8dd816df520300a337a1a2e33,Portal\Enum\Portal.Enum.RO.xaml,,
68959737e79ea516abf949af4cf68aa1774383bcfd4d4048e324dac43fd74a97,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.DuplicateScreenType.Default,Implicit
5b8d1e529a6e5b87b09273c4755e1325dd9b173066dd7c8baacb5c0c833f5175,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.DuplicateScreenType.Advanced,Avansat
30546bd4cfaa7c0db6d20080d2366a6d14b54399b386e6879aaaceacafcbade0,Portal\Enum\Portal.Enum.RO.xaml,,
facad63d529c31203b4035365c030ddf894e2177b89ab1526bb4e2df3eef5ce9,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateExtensionType.Compressed,Comprimat
00305c2b455e44e62a310527fadbd14e7ab81a022d83928807ee728cbeb2c2ec,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.UpdateExtensionType.Executable,Executabil
a184b99d534520343815f2e4218b53cc4f23f29a3fda59e736ecfbd816f46db2,Portal\Enum\Portal.Enum.RO.xaml,,
2159421eea37c59b7447724d59a1686bd982df80e4bc099658ef841022077f91,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Pass,Rezultat de succes
26054df23bbc841cd991ca759bd7b5b339aa8957c33c987c3ceb9c765e72ff20,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Tags,Prea multe valori pentru 'Tags'
e491cb4d60abc3cbcb683f22cee1530778ad99ad5e6164a2b4c537079d36ebd0,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Type,"Tema creată pentru un tip nepotrivit, neprovizionat de aplicație"
8a184a3bb5add95a512b7aa25062793cc45b2c81e208af654e65a577e741e30b,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Title,Valoarea 'Title' este goală sau prea lungă
edec1887573d59602f42dfe8bcc547150a5bcb4216c04e8d1e839586e82ffdab,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Access,Nu aveți permisiunea de a accesa fișierul relevant
374d350bda0a4d0f8c37776f97b59083901037f966bff80e924628e5842b07ad,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Author,Valoarea 'Author' este goală sau prea lungă
a295366ad520cc3818900de27396df02d719a47005931732bdb334a31ec2fc73,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Folder,Fișierele temei nu sunt în directorul rădăcină al arhivei
e2416982448c0e093b77b770e79780374dcf2b113630ec5a7795505a59cca91a,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Locked,Fișierul relevant este utilizat de un alt proces
8be4aa12df0ad7ff474ab85b85f771eb3a5e07c2bdb9effb496bd6e69a53e14b,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Source,Fișierul 'Source' nu a fost găsit
4e3007d75cd7095a0b80434974d46bb9c1d7e6197fea5d4cdf75f6a3784eb692,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Contact,Valoarea 'Contact' este goală sau prea lungă
af86cb065846e793812c37ec8a4873d0ed164509d536287ec057f71ff3e2eccc,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Encrypt,Fișierul specificat este criptat
4f399aa94c27fa4634625bf3bb5c73b2925ebdfa459869c93beabe8047208950,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Preview,Fișierul 'Preview' nu a fost găsit
c1c89cca2896c951f5e8495fe6548a00526f2d4b69e1e106736e2c840a401111,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.ZipType,Fișierul specificat nu este cu adevărat un fișier '.zip'
b00e08c098e107ad71c34d37a48b876434513755da2c6a4b02a7e3c3fa7d578f,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.InfoFile,Fișierul 'SucroseInfo.json' nu a fost găsit
f13a17fcb07ba8b13b32c20d6255c5bd06342f0f7a554a68d542f7168cff1170,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.LoopMode,Valoare 'LoopMode' nevalidă
97d8c05ba83010b5770c4e37a9b6f79f3290afeb25a66b7e0992bed45906fa48,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.NotFound,Fișierul specificat nu a fost găsit
90190daa34d510b3c872568df8d63371a7409a69913a19d6e31306f5cb617a01,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Arguments,Valoarea 'Arguments' este prea lungă
3b68493e556b389e180532bcee3817064301e215cae709d1569e22de7a1b5785,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.EmptyInfo,Fișierul 'SucroseInfo.json' este gol
48b43f5508eb63be9daf7f901101d58d7a410a64ceb701d5702fedf0495f13a1,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Extension,Fișierul specificat nu are extensia '.zip'
c7e17b10ed6adddb501e9d2569731dafd24d0614d6c5d49be8082a1ba34d5469,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.ThemeType,Valoare 'ThemeType' nevalidă
01850600c2d7fc6083ab33ff90db8b3569fc1374fae384dc7d920143bbd5da57,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.Thumbnail,Fișierul 'Thumbnail' nu a fost găsit
08f61e19d1ec44b885337ae875421e3711aa08e3e4d9e4eb992fd487b56fd196,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.AppVersion,Tema a fost creată pentru o versiune mai înaltă a aplicației
fa6e0038e96349aa8881cefaeec80420fe38854a8cd0e92d706a5acea8f327d0,Portal\Enum\Portal.Enum.RO.xaml,Portal.Enum.CompatibilityType.InvalidUrl,Valoarea 'Source' conține un Url nevalid
